,Company,Date,Open,High,Low,Adj Close,Volume,H-L,O-AdjC,7 Day MA,14 Day MA,21 Day MA,7 Days Standard Deviation,Increase
2130,WMT,2018-06-20,83.709999,83.82,83.160004,78.456665,7966600,0.6599959999999925,5.253333999999995,10243428.57142857,8291850.0,7297442.857142857,2556639.5928552584,True
1326,SPTN,2015-04-13,32.099998,32.389999,32.029999,25.559576,155900,0.36000000000000654,6.5404219999999995,146685.7142857143,136300.0,146780.95238095237,18989.578237355698,False
2302,SPTN,2019-02-27,19.15,19.35,18.780001,16.430124,121100,0.5699990000000028,2.7198759999999993,195914.2857142857,274292.85714285716,266209.5238095238,50617.56974951424,True
1727,TGT,2016-11-10,69.669998,72.199997,69.389999,60.584457,9639100,2.809997999999993,9.085541000000006,9471514.285714285,7275835.714285715,6994161.904761905,5298029.938552246,True
2302,COST,2019-02-27,216.509995,218.860001,216.449997,207.310623,1482700,2.410004000000015,9.199372000000011,2226542.8571428573,2878307.1428571427,2430476.1904761903,507504.9974620739,True
1484,COST,2015-11-24,162.259995,163.919998,161.0,142.928406,2799500,2.9199979999999925,19.331589000000008,2217571.4285714286,3012200.0,2739147.619047619,845428.8577221549,True
2268,SPTN,2019-01-08,19.48,19.549999,19.01,16.812622,200000,0.5399989999999981,2.6673779999999994,249342.85714285713,205314.2857142857,178633.33333333334,111034.54876932748,True
1298,BIG,2015-03-03,49.119999,49.419998,47.610001,39.111156,1032500,1.8099970000000027,10.008842999999999,1739185.7142857143,1274614.2857142857,1075600.0,873565.0215861299,False
1460,IMKTA,2015-10-21,50.779999,51.599998,47.610001,44.80373,97600,3.9899970000000025,5.976268999999995,94328.57142857143,110828.57142857143,114309.52380952382,15660.752972749087,True
2339,KR,2019-04-22,25.68,25.75,25.209999,23.912403,5032800,0.5400010000000002,1.7675969999999985,6165700.0,6127378.571428572,6850771.428571428,1705406.466840928,False
571,TGT,2012-04-10,57.25,57.360001,56.209999,42.777058,6011100,1.1500019999999935,14.472942000000003,4272271.428571428,3963414.285714286,4521519.047619048,862333.8460485106,True
1238,VLGEA,2014-12-03,24.1,24.99,24.1,18.661871,36200,0.889999999999997,5.438129,19457.14285714286,19107.14285714286,16038.095238095239,6877.054424026351,False
1069,WMK,2014-04-03,49.91,50.049999,49.360001,40.525497,7900,0.6899980000000028,9.384502999999995,18900.0,29928.571428571428,29061.904761904763,5827.030608662161,False
465,VLGEA,2011-11-04,29.299999,29.49,28.940001,19.656441,4000,0.5499989999999997,9.643557999999999,9571.42857142857,9842.857142857143,13157.142857142857,4267.389394571107,False
775,KR,2013-02-01,13.925,13.99,13.795,11.854458,10584200,0.19500000000000028,2.0705420000000014,6837257.142857143,8209257.142857143,8603257.142857144,2055927.0907425147,False
2212,TGT,2018-10-16,85.139999,86.07,84.550003,79.403015,2691700,1.5199969999999894,5.736984000000007,4232428.571428572,4777742.857142857,4675819.047619048,877083.8609754904,False
588,WMK,2012-05-03,44.810001,45.029999,44.0,34.71767,27100,1.0299989999999966,10.092331000000001,41485.71428571428,43042.857142857145,44219.04761904762,7886.050717461012,False
112,KR,2010-06-15,9.88,10.195,9.86,8.249651,21834200,0.33500000000000085,1.6303490000000007,22909857.14285714,21784342.85714286,19561314.285714287,6959375.014397515,False
1558,KR,2016-03-14,38.43,38.849998,37.98,34.15704,6315200,0.8699980000000025,4.272959999999998,7412257.142857143,7402300.0,7508795.238095238,1705672.839051367,False
771,VLGEA,2013-01-28,30.57,32.02,30.57,22.801712,13500,1.4500000000000028,7.768288000000002,12885.714285714286,9864.285714285714,12766.666666666666,4540.745241360582,False
460,SPTN,2011-10-28,17.77,17.969999,17.530001,12.998236,101900,0.4399980000000028,4.771763999999999,81557.14285714286,78000.0,81647.61904761905,15793.747148146695,False
1927,WMK,2017-08-29,44.119999,44.48,43.75,39.010063,77100,0.7299999999999969,5.109935999999998,59942.857142857145,75500.0,72219.04761904762,15781.169352188354,True
1264,BIG,2015-01-12,43.91,44.619999,43.080002,36.437588,1623000,1.5399969999999996,7.4724119999999985,1355871.4285714286,1167342.857142857,993314.2857142857,381799.1084113129,True
1880,KR,2017-06-22,22.33,22.58,22.02,20.437063,22745100,0.5599999999999987,1.8929369999999999,17621971.42857143,14200078.57142857,12357933.333333334,5003823.488297805,True
710,BIG,2012-10-25,29.190001,29.540001,29.110001,23.678179,814400,0.4299999999999997,5.511821999999999,876014.2857142857,1126842.857142857,999128.5714285715,173744.93150733865,False
309,WMT,2011-03-25,52.560001,52.669998,52.279999,40.736923,7612600,0.3899990000000031,11.823078000000002,8758585.714285715,9280235.714285715,8608371.42857143,996863.840005346,False
882,VLGEA,2013-07-08,34.23,34.23,33.849998,24.575171,17600,0.3800019999999975,9.654828999999996,23100.0,18928.571428571428,16485.714285714286,4058.8527583894584,False
1239,BIG,2014-12-04,48.299999,48.540001,47.459999,39.160004,1565200,1.0800019999999932,9.139994999999999,2919471.4285714286,2196671.4285714286,1743566.6666666667,2697149.5587083814,False
1774,VLGEA,2017-01-20,30.1,30.5,30.1,24.741467,27600,0.3999999999999986,5.358533000000001,26585.714285714286,25592.85714285714,25433.333333333332,5247.701148783033,False
1822,IMKTA,2017-03-30,44.549999,44.650002,44.200001,40.727982,27900,0.4500010000000003,3.8220170000000024,36628.57142857143,31928.571428571428,34371.42857142857,12506.080153922194,False
976,WMT,2013-11-18,79.230003,79.32,78.910004,65.645561,5962700,0.4099959999999925,13.584441999999996,4970042.857142857,5422492.857142857,5489338.095238095,714504.261423147,True
1333,BIG,2015-04-22,47.0,47.23,46.509998,38.816238,585100,0.7200019999999938,8.183762000000002,796528.5714285715,797621.4285714285,850757.1428571428,136204.38124152893,True
2486,COST,2019-11-18,303.109985,306.380005,302.75,291.597076,1241300,3.630004999999983,11.51290899999998,1790585.7142857143,1799585.7142857143,2061538.0952380951,689898.4240525587,False
866,COST,2013-06-13,109.169998,111.139999,109.019997,92.062187,1230500,2.1200019999999995,17.107811000000012,1717485.7142857143,1583564.2857142857,1534871.4285714286,648724.1047484152,True
1161,SPTN,2014-08-14,21.76,21.98,21.030001,16.702322,141700,0.9499990000000018,5.057678000000003,140071.42857142858,122742.85714285714,110823.80952380953,43991.77566921586,False
425,BIG,2011-09-09,31.969999,32.279999,31.42,25.712833,778400,0.8599989999999949,6.257166000000002,1491328.5714285714,1556164.2857142857,1579261.9047619049,652827.7867735667,False
2144,VLGEA,2018-07-11,29.549999,29.780001,29.379999,25.633627,14900,0.4000019999999971,3.916371999999999,18085.714285714286,18942.85714285714,24761.904761904763,2605.1753828696837,False
1041,WMT,2014-02-24,73.239998,73.82,73.139999,61.135197,7321500,0.6800009999999901,12.104801000000002,7372942.857142857,6827235.714285715,7179180.952380952,1464569.481214914,False
1138,SPTN,2014-07-14,22.209999,22.5,21.75,16.998491,189600,0.75,5.2115079999999985,178128.57142857142,151585.7142857143,135347.61904761905,28639.21957664321,False
1915,COST,2017-08-11,156.509995,157.800003,156.410004,146.089233,1887000,1.3899990000000173,10.420761999999996,2345942.8571428573,3219921.4285714286,3193009.523809524,548313.7210892081,True
227,COST,2010-11-26,67.110001,67.470001,67.029999,50.632313,952900,0.4400019999999927,16.477687999999993,2770471.4285714286,3609657.1428571427,3321780.9523809524,807503.4041755502,False
389,WMK,2011-07-20,41.860001,41.860001,41.150002,29.800272,16300,0.7099989999999963,12.059728999999997,25185.714285714286,33335.71428571428,35995.23809523809,9184.992195568435,False
481,COST,2011-11-29,82.639999,83.660004,82.010002,63.642349,1917300,1.6500020000000006,18.99765,2650000.0,2823257.1428571427,2484028.5714285714,654535.3815602986,True
880,WMT,2013-07-03,74.410004,75.120003,74.089996,61.575874,2316400,1.0300069999999977,12.834130000000002,4861357.142857143,4954464.285714285,4989047.619047619,1235856.5980810267,True
2457,WMK,2019-10-08,36.59,36.59,36.049999,34.177635,59900,0.5400010000000037,2.412365000000001,60157.142857142855,56800.0,69814.28571428571,6692.395928612273,True
1562,WMK,2016-03-18,43.619999,44.380001,43.029999,37.594891,201200,1.3500020000000035,6.025108000000003,58742.857142857145,53100.0,48185.71428571428,58890.88838431525,False
585,SPTN,2012-04-30,18.459999,18.549999,18.209999,13.604511,52000,0.33999999999999986,4.855487999999999,67457.14285714286,71742.85714285714,120471.42857142857,16544.55949790117,False
1621,SPTN,2016-06-13,28.959999,29.190001,28.639999,23.285507,98300,0.5500019999999992,5.674492000000001,148214.2857142857,199842.85714285713,190728.57142857142,57053.71976282975,False
1772,SPTN,2017-01-18,39.240002,39.34,38.630001,32.197056,133400,0.7099990000000034,7.0429459999999935,130957.14285714286,133014.2857142857,124085.71428571429,29224.24908691201,False
1792,VLGEA,2017-02-15,30.34,30.66,30.200001,24.856195,16400,0.4599989999999998,5.483805,21800.0,29364.285714285714,29266.666666666668,4728.938268031963,True
1368,WMK,2015-06-11,43.07,43.970001,42.75,36.49844,25100,1.2200010000000034,6.571559999999998,32814.28571428572,34621.42857142857,36042.857142857145,17922.167325205206,False
1785,VLGEA,2017-02-06,30.66,30.85,30.540001,25.077467,23900,0.30999900000000125,5.5825330000000015,26471.428571428572,24135.714285714286,28400.0,6112.449657569912,False
1792,IMKTA,2017-02-15,46.349998,46.950001,46.25,42.975365,25600,0.7000010000000003,3.374633000000003,41542.857142857145,43985.71428571428,40238.09523809524,9636.961160457338,False
1243,COST,2014-12-10,144.940002,146.820007,139.399994,118.386177,4910300,7.4200130000000115,26.55382499999999,3032600.0,2355842.8571428573,2271461.904761905,874909.5692045632,True
1750,SPTN,2016-12-14,37.75,38.009998,36.709999,30.206247,154400,1.2999989999999997,7.543752999999999,323457.14285714284,234664.2857142857,216757.14285714287,368208.4031676427,True
186,IMKTA,2010-09-29,16.52,16.92,16.370001,12.419895,27900,0.5499990000000032,4.100104999999999,29542.85714285714,25978.571428571428,24219.04761904762,7413.280966878131,False
2429,VLGEA,2019-08-28,24.57,24.959999,24.57,22.420103,10000,0.38999899999999954,2.1498969999999993,19100.0,22485.714285714286,25980.95238095238,7285.994392374611,True
192,BIG,2010-10-07,32.959999,33.040001,32.470001,26.693686,2126800,0.5699999999999932,6.266313000000004,1663814.2857142857,1471957.142857143,1846495.238095238,569124.3711140109,True
176,TGT,2010-09-15,53.560001,54.009998,53.400002,39.500389,3213000,0.6099960000000024,14.059612000000001,3894514.285714286,4665178.571428572,4974495.238095238,789472.8230707799,True
1040,IMKTA,2014-02-21,23.68,23.68,23.43,20.431501,26000,0.25,3.248498999999999,41057.142857142855,52835.71428571428,48866.666666666664,16101.540045496726,False
338,SPTN,2011-05-06,15.69,15.88,15.5,11.399541,48000,0.3800000000000008,4.290459,96157.14285714286,83550.0,157200.0,86038.49399530185,True
1100,COST,2014-05-19,115.089996,116.550003,114.870003,97.678322,2212800,1.6800000000000068,17.411674000000005,1883614.2857142857,1897571.4285714286,1717028.5714285714,564985.7202457711,False
2246,SPTN,2018-12-04,18.879999,18.879999,17.93,15.501331,148500,0.9499990000000018,3.378668000000001,156485.7142857143,213828.57142857142,199961.90476190476,20900.473581198283,False
805,WMT,2013-03-18,72.290001,72.730003,72.010002,59.153706,5771000,0.7200009999999963,13.136295000000004,6822242.857142857,6928207.142857143,7200223.80952381,1585383.4370425912,True
275,IMKTA,2011-02-04,19.82,19.889999,19.27,14.860347,29700,0.619999,4.959652999999999,28157.14285714286,27442.85714285714,26419.04761904762,13203.55548899691,True
107,WMK,2010-06-08,33.0,33.32,32.610001,23.051899,69100,0.7099990000000034,9.948101000000001,64228.57142857143,85528.57142857143,76176.19047619047,13744.579636633312,False
1133,COST,2014-07-07,116.330002,116.489998,115.879997,97.63636,1576900,0.6100009999999969,18.693641999999997,2110000.0,1820671.4285714286,1869314.2857142857,415514.44877748494,True
1336,BIG,2015-04-27,47.799999,47.849998,46.470001,38.379921,718800,1.379996999999996,9.420077999999997,850157.1428571428,839921.4285714285,894223.8095238095,198391.3222262856,True
1153,BIG,2014-08-04,43.419998,44.240002,43.32,35.875595,609300,0.9200019999999967,7.544403000000003,630785.7142857143,591707.1428571428,797142.8571428572,273692.749674685,False
237,WMT,2010-12-10,54.310001,54.400002,54.139999,41.944786,12049900,0.26000299999999754,12.365215,13169228.57142857,10542485.714285715,10923352.38095238,3560103.7234946983,False
1970,IMKTA,2017-10-30,23.75,23.879999,22.629999,21.233187,69400,1.25,2.516812999999999,72928.57142857143,63050.0,65309.52380952381,16278.795522810322,True
65,KR,2010-04-08,11.075,11.23,10.99,9.020397,16610600,0.2400000000000002,2.0546029999999984,17763571.42857143,15676657.142857144,16655971.42857143,6920362.310439758,True
2411,COST,2019-08-02,274.299988,274.940002,270.5,259.778564,1969200,4.440001999999993,14.521423999999968,2241300.0,1912578.5714285714,2251309.523809524,679269.5067917762,False
175,IMKTA,2010-09-14,16.1,16.379999,15.9,12.021163,34200,0.4799990000000012,4.078837000000002,24485.714285714286,24628.571428571428,24695.238095238095,14154.497374275335,False
530,BIG,2012-02-09,43.93,43.93,43.360001,35.537529,764100,0.5699990000000028,8.392471,745957.1428571428,924642.8571428572,1200180.9523809524,149978.8733421464,True
1530,WMT,2016-02-02,67.300003,67.839996,66.279999,58.710152,13585900,1.5599969999999956,8.589851000000003,14003814.285714285,14052878.57142857,12760447.61904762,3132937.310680356,False
161,IMKTA,2010-08-24,14.01,14.41,14.01,10.485285,17500,0.40000000000000036,3.5247150000000005,27085.714285714286,23250.0,23661.904761904763,11801.746671141349,True
1196,COST,2014-10-03,126.199997,127.650002,126.010002,106.999855,1770300,1.6400000000000006,19.200142,2719328.5714285714,2932164.285714286,2559776.1904761903,812879.8518043044,False
1597,VLGEA,2016-05-09,24.540001,25.700001,24.5,20.347073,46400,1.2000010000000003,4.192927999999998,22371.428571428572,25785.714285714286,26933.333333333332,10322.197203214091,True
1766,COST,2017-01-09,162.330002,162.479996,160.720001,143.482269,2318300,1.7599950000000035,18.847733000000005,1712385.7142857143,1675250.0,2074714.2857142857,455241.5855614355,True
1920,WMK,2017-08-18,44.330002,45.029999,43.950001,39.472038,30100,1.0799979999999962,4.857964000000003,55600.0,57771.42857142857,68866.66666666667,20050.578901510904,True
1429,BIG,2015-09-08,46.529999,47.290001,46.279999,38.811897,1291700,1.010002,7.718101999999995,1028314.2857142857,1065914.2857142857,1114071.4285714286,203796.99583213704,True
1149,TGT,2014-07-29,60.349998,61.32,60.299999,48.988312,3807200,1.0200010000000006,11.361685999999999,6434385.714285715,5099614.285714285,5322609.523809524,3767825.62435023,True
581,BIG,2012-04-24,37.119999,37.25,34.540001,28.136587,13209300,2.7099990000000034,8.983412000000001,3893342.8571428573,2716657.1428571427,2283952.380952381,3971703.7509494736,True
327,SPTN,2011-04-20,15.39,15.43,15.31,11.326043,48300,0.11999999999999922,4.063957,74928.57142857143,64957.142857142855,80285.71428571429,30749.481495545544,True
446,COST,2011-10-10,80.0,81.32,79.849998,61.728207,2324400,1.4700019999999938,18.271793000000002,2378785.714285714,2578592.8571428573,2536438.095238095,513776.4700961789,False
1515,SPTN,2016-01-11,20.26,20.620001,19.889999,16.23826,167700,0.7300019999999989,4.021740000000001,263057.14285714284,221364.2857142857,206380.95238095237,104705.61258176397,False
1588,SPTN,2016-04-26,28.08,28.24,27.719999,22.639359,129400,0.520000999999997,5.440640999999999,175785.7142857143,182492.85714285713,192285.7142857143,74908.08517436417,True
53,BIG,2010-03-22,36.209999,37.740002,35.810001,30.519802,1377400,1.9300009999999972,5.690197000000005,1045714.2857142857,1423985.7142857143,1519904.761904762,206933.11154346765,True
2472,VLGEA,2019-10-29,25.790001,26.01,25.639999,23.454212,23000,0.370001000000002,2.335789000000002,24757.14285714286,24221.428571428572,24333.333333333332,6150.692677102576,True
393,COST,2011-07-26,80.959999,81.57,80.419998,61.01775,1127100,1.1500019999999864,19.942248999999997,2523542.8571428573,3817000.0,3669000.0,827823.676631586,False
1780,KR,2017-01-30,33.240002,33.619999,33.099998,30.207928,4091300,0.5200010000000006,3.032073999999998,5362914.285714285,6960471.428571428,7555033.333333333,1351159.7700056173,True
735,KR,2012-12-04,13.36,13.44,13.275,11.420914,14189000,0.16499999999999915,1.9390859999999996,11591028.57142857,9910971.42857143,8480009.523809524,3499534.934699706,False
1761,TGT,2016-12-30,72.709999,72.93,71.879997,62.562042,3069200,1.0500030000000038,10.147956999999998,4731428.571428572,6845978.571428572,6588585.714285715,1223249.1064074114,True
1973,VLGEA,2017-11-02,23.889999,24.299999,23.75,20.435059,30200,0.5499989999999997,3.4549400000000006,31914.285714285714,30121.428571428572,32371.428571428572,9298.913695608071,False
1012,WMK,2014-01-10,51.48,51.889999,50.459999,41.882904,23400,1.4299999999999997,9.597095999999993,22885.714285714286,26221.428571428572,29723.809523809523,4514.240506102746,False
